Trial,Reward,Strategy
6405,0,EpsilonGreedy
6406,0,EpsilonGreedy
6407,0,EpsilonGreedy
6408,0,EpsilonGreedy
6409,0,EpsilonGreedy
6410,1,EpsilonGreedy
6411,0,EpsilonGreedy
6412,0,EpsilonGreedy
6413,0,EpsilonGreedy
6414,0,EpsilonGreedy
6415,1,EpsilonGreedy
6416,0,EpsilonGreedy
6417,0,EpsilonGreedy
6418,0,EpsilonGreedy
6419,0,EpsilonGreedy
6420,0,EpsilonGreedy
6421,0,EpsilonGreedy
6422,0,EpsilonGreedy
6423,0,EpsilonGreedy
6424,1,EpsilonGreedy
6425,1,EpsilonGreedy
6426,0,EpsilonGreedy
6427,0,EpsilonGreedy
6428,1,EpsilonGreedy
6429,1,EpsilonGreedy
6430,0,EpsilonGreedy
6431,0,EpsilonGreedy
6432,0,EpsilonGreedy
6433,1,EpsilonGreedy
6434,0,EpsilonGreedy
6435,0,EpsilonGreedy
6436,0,EpsilonGreedy
6437,0,EpsilonGreedy
6438,0,EpsilonGreedy
6439,0,EpsilonGreedy
6440,1,EpsilonGreedy
6441,0,EpsilonGreedy
6442,0,EpsilonGreedy
6443,1,EpsilonGreedy
6444,1,EpsilonGreedy
6445,0,EpsilonGreedy
6446,0,EpsilonGreedy
6447,1,EpsilonGreedy
6448,0,EpsilonGreedy
6449,0,EpsilonGreedy
6450,0,EpsilonGreedy
6451,0,EpsilonGreedy
6452,1,EpsilonGreedy
6453,0,EpsilonGreedy
6454,0,EpsilonGreedy
6455,1,EpsilonGreedy
6456,0,EpsilonGreedy
6457,1,EpsilonGreedy
6458,1,EpsilonGreedy
6459,1,EpsilonGreedy
6460,0,EpsilonGreedy
6461,0,EpsilonGreedy
6462,0,EpsilonGreedy
6463,0,EpsilonGreedy
6464,1,EpsilonGreedy
6465,0,EpsilonGreedy
6466,0,EpsilonGreedy
6467,0,EpsilonGreedy
6468,1,EpsilonGreedy
6469,0,EpsilonGreedy
6470,0,EpsilonGreedy
6471,1,EpsilonGreedy
6472,0,EpsilonGreedy
6473,1,EpsilonGreedy
6474,1,EpsilonGreedy
6475,1,EpsilonGreedy
6476,0,EpsilonGreedy
6477,1,EpsilonGreedy
6478,0,EpsilonGreedy
6479,0,EpsilonGreedy
6480,1,EpsilonGreedy
6481,0,EpsilonGreedy
6482,0,EpsilonGreedy
6483,0,EpsilonGreedy
6484,0,EpsilonGreedy
6485,1,EpsilonGreedy
6486,1,EpsilonGreedy
6487,0,EpsilonGreedy
6488,0,EpsilonGreedy
6489,0,EpsilonGreedy
6490,0,EpsilonGreedy
6491,0,EpsilonGreedy
6492,1,EpsilonGreedy
6493,0,EpsilonGreedy
6494,1,EpsilonGreedy
6495,1,EpsilonGreedy
6496,0,EpsilonGreedy
6497,1,EpsilonGreedy
6498,0,EpsilonGreedy
6499,1,EpsilonGreedy
6500,0,EpsilonGreedy
6501,0,EpsilonGreedy
6502,1,EpsilonGreedy
6503,0,EpsilonGreedy
6504,0,EpsilonGreedy
6505,1,EpsilonGreedy
6506,0,EpsilonGreedy
6507,0,EpsilonGreedy
6508,1,EpsilonGreedy
6509,0,EpsilonGreedy
6510,0,EpsilonGreedy
6511,1,EpsilonGreedy
6512,0,EpsilonGreedy
6513,0,EpsilonGreedy
6514,0,EpsilonGreedy
6515,0,EpsilonGreedy
6516,0,EpsilonGreedy
6517,0,EpsilonGreedy
6518,0,EpsilonGreedy
6519,1,EpsilonGreedy
6520,0,EpsilonGreedy
6521,0,EpsilonGreedy
6522,0,EpsilonGreedy
6523,0,EpsilonGreedy
6524,1,EpsilonGreedy
6525,0,EpsilonGreedy
6526,1,EpsilonGreedy
6527,1,EpsilonGreedy
6528,0,EpsilonGreedy
6529,0,EpsilonGreedy
6530,0,EpsilonGreedy
6531,1,EpsilonGreedy
6532,0,EpsilonGreedy
6533,1,EpsilonGreedy
6534,1,EpsilonGreedy
6535,1,EpsilonGreedy
6536,1,EpsilonGreedy
6537,0,EpsilonGreedy
6538,0,EpsilonGreedy
6539,0,EpsilonGreedy
6540,1,EpsilonGreedy
6541,0,EpsilonGreedy
6542,0,EpsilonGreedy
6543,0,EpsilonGreedy
6544,0,EpsilonGreedy
6545,0,EpsilonGreedy
6546,0,EpsilonGreedy
6547,0,EpsilonGreedy
6548,1,EpsilonGreedy
6549,1,EpsilonGreedy
6550,0,EpsilonGreedy
6551,0,EpsilonGreedy
6552,1,EpsilonGreedy
6553,0,EpsilonGreedy
6554,0,EpsilonGreedy
6555,1,EpsilonGreedy
6556,0,EpsilonGreedy
6557,0,EpsilonGreedy
6558,0,EpsilonGreedy
6559,0,EpsilonGreedy
6560,0,EpsilonGreedy
6561,0,EpsilonGreedy
6562,0,EpsilonGreedy
6563,0,EpsilonGreedy
6564,0,EpsilonGreedy
6565,0,EpsilonGreedy
6566,0,EpsilonGreedy
6567,1,EpsilonGreedy
6568,0,EpsilonGreedy
6569,1,EpsilonGreedy
6570,1,EpsilonGreedy
6571,1,EpsilonGreedy
6572,0,EpsilonGreedy
6573,0,EpsilonGreedy
6574,1,EpsilonGreedy
6575,0,EpsilonGreedy
6576,0,EpsilonGreedy
6577,1,EpsilonGreedy
6578,0,EpsilonGreedy
6579,0,EpsilonGreedy
6580,0,EpsilonGreedy
6581,0,EpsilonGreedy
6582,0,EpsilonGreedy
6583,0,EpsilonGreedy
6584,0,EpsilonGreedy
6585,0,EpsilonGreedy
6586,0,EpsilonGreedy
6587,1,EpsilonGreedy
6588,0,EpsilonGreedy
6589,0,EpsilonGreedy
6590,0,EpsilonGreedy
6591,0,EpsilonGreedy
6592,0,EpsilonGreedy
6593,0,EpsilonGreedy
6594,0,EpsilonGreedy
6595,0,EpsilonGreedy
6596,0,EpsilonGreedy
6597,0,EpsilonGreedy
6598,0,EpsilonGreedy
6599,0,EpsilonGreedy
6600,0,EpsilonGreedy
6601,1,EpsilonGreedy
6602,0,EpsilonGreedy
6603,0,EpsilonGreedy
6604,0,EpsilonGreedy
6605,1,EpsilonGreedy
6606,0,EpsilonGreedy
6607,0,EpsilonGreedy
6608,0,EpsilonGreedy
6609,0,EpsilonGreedy
6610,0,EpsilonGreedy
6611,0,EpsilonGreedy
6612,0,EpsilonGreedy
6613,1,EpsilonGreedy
6614,0,EpsilonGreedy
6615,0,EpsilonGreedy
6616,0,EpsilonGreedy
6617,0,EpsilonGreedy
6618,0,EpsilonGreedy
6619,0,EpsilonGreedy
6620,1,EpsilonGreedy
6621,0,EpsilonGreedy
6622,0,EpsilonGreedy
6623,1,EpsilonGreedy
6624,0,EpsilonGreedy
6625,0,EpsilonGreedy
6626,0,EpsilonGreedy
6627,1,EpsilonGreedy
6628,1,EpsilonGreedy
6629,0,EpsilonGreedy
6630,1,EpsilonGreedy
6631,0,EpsilonGreedy
6632,0,EpsilonGreedy
6633,0,EpsilonGreedy
6634,0,EpsilonGreedy
6635,0,EpsilonGreedy
6636,0,EpsilonGreedy
6637,1,EpsilonGreedy
6638,0,EpsilonGreedy
6639,1,EpsilonGreedy
6640,0,EpsilonGreedy
6641,1,EpsilonGreedy
6642,0,EpsilonGreedy
6643,0,EpsilonGreedy
6644,0,EpsilonGreedy
6645,0,EpsilonGreedy
6646,0,EpsilonGreedy
6647,0,EpsilonGreedy
6648,1,EpsilonGreedy
6649,0,EpsilonGreedy
6650,0,EpsilonGreedy
6651,1,EpsilonGreedy
6652,0,EpsilonGreedy
6653,0,EpsilonGreedy
6654,0,EpsilonGreedy
6655,0,EpsilonGreedy
6656,0,EpsilonGreedy
6657,1,EpsilonGreedy
6658,0,EpsilonGreedy
6659,0,EpsilonGreedy
6660,1,EpsilonGreedy
6661,0,EpsilonGreedy
6662,1,EpsilonGreedy
6663,0,EpsilonGreedy
6664,1,EpsilonGreedy
6665,0,EpsilonGreedy
6666,1,EpsilonGreedy
6667,0,EpsilonGreedy
6668,0,EpsilonGreedy
6669,0,EpsilonGreedy
6670,1,EpsilonGreedy
6671,1,EpsilonGreedy
6672,0,EpsilonGreedy
6673,0,EpsilonGreedy
6674,1,EpsilonGreedy
6675,0,EpsilonGreedy
6676,0,EpsilonGreedy
6677,0,EpsilonGreedy
6678,1,EpsilonGreedy
6679,0,EpsilonGreedy
6680,0,EpsilonGreedy
6681,0,EpsilonGreedy
6682,0,EpsilonGreedy
6683,0,EpsilonGreedy
6684,0,EpsilonGreedy
6685,0,EpsilonGreedy
6686,0,EpsilonGreedy
6687,0,EpsilonGreedy
6688,0,EpsilonGreedy
6689,0,EpsilonGreedy
6690,0,EpsilonGreedy
6691,1,EpsilonGreedy
6692,0,EpsilonGreedy
6693,0,EpsilonGreedy
6694,1,EpsilonGreedy
6695,0,EpsilonGreedy
6696,1,EpsilonGreedy
6697,0,EpsilonGreedy
6698,0,EpsilonGreedy
6699,1,EpsilonGreedy
6700,0,EpsilonGreedy
6701,0,EpsilonGreedy
6702,1,EpsilonGreedy
6703,0,EpsilonGreedy
6704,0,EpsilonGreedy
6705,1,EpsilonGreedy
6706,0,EpsilonGreedy
6707,0,EpsilonGreedy
6708,0,EpsilonGreedy
6709,0,EpsilonGreedy
6710,1,EpsilonGreedy
6711,0,EpsilonGreedy
6712,0,EpsilonGreedy
6713,0,EpsilonGreedy
6714,0,EpsilonGreedy
6715,1,EpsilonGreedy
6716,0,EpsilonGreedy
6717,0,EpsilonGreedy
6718,0,EpsilonGreedy
6719,1,EpsilonGreedy
6720,0,EpsilonGreedy
6721,1,EpsilonGreedy
6722,0,EpsilonGreedy
6723,1,EpsilonGreedy
6724,0,EpsilonGreedy
6725,0,EpsilonGreedy
6726,1,EpsilonGreedy
6727,1,EpsilonGreedy
6728,0,EpsilonGreedy
6729,0,EpsilonGreedy
6730,0,EpsilonGreedy
6731,0,EpsilonGreedy
6732,0,EpsilonGreedy
6733,0,EpsilonGreedy
6734,1,EpsilonGreedy
6735,1,EpsilonGreedy
6736,0,EpsilonGreedy
6737,0,EpsilonGreedy
6738,0,EpsilonGreedy
6739,0,EpsilonGreedy
6740,1,EpsilonGreedy
6741,0,EpsilonGreedy
6742,0,EpsilonGreedy
6743,0,EpsilonGreedy
6744,0,EpsilonGreedy
6745,0,EpsilonGreedy
6746,0,EpsilonGreedy
6747,0,EpsilonGreedy
6748,0,EpsilonGreedy
6749,1,EpsilonGreedy
6750,0,EpsilonGreedy
6751,0,EpsilonGreedy
6752,1,EpsilonGreedy
6753,1,EpsilonGreedy
6754,0,EpsilonGreedy
6755,1,EpsilonGreedy
6756,1,EpsilonGreedy
6757,0,EpsilonGreedy
6758,0,EpsilonGreedy
6759,0,EpsilonGreedy
6760,1,EpsilonGreedy
6761,0,EpsilonGreedy
6762,0,EpsilonGreedy
6763,0,EpsilonGreedy
6764,0,EpsilonGreedy
6765,0,EpsilonGreedy
6766,0,EpsilonGreedy
6767,1,EpsilonGreedy
6768,0,EpsilonGreedy
6769,0,EpsilonGreedy
6770,0,EpsilonGreedy
6771,0,EpsilonGreedy
6772,0,EpsilonGreedy
6773,0,EpsilonGreedy
6774,1,EpsilonGreedy
6775,1,EpsilonGreedy
6776,1,EpsilonGreedy
6777,0,EpsilonGreedy
6778,1,EpsilonGreedy
6779,1,EpsilonGreedy
6780,1,EpsilonGreedy
6781,0,EpsilonGreedy
6782,1,EpsilonGreedy
6783,0,EpsilonGreedy
6784,0,EpsilonGreedy
6785,0,EpsilonGreedy
6786,0,EpsilonGreedy
6787,0,EpsilonGreedy
6788,1,EpsilonGreedy
6789,1,EpsilonGreedy
6790,0,EpsilonGreedy
6791,1,EpsilonGreedy
6792,0,EpsilonGreedy
6793,0,EpsilonGreedy
6794,1,EpsilonGreedy
6795,1,EpsilonGreedy
6796,0,EpsilonGreedy
6797,0,EpsilonGreedy
6798,0,EpsilonGreedy
6799,0,EpsilonGreedy
6800,1,EpsilonGreedy
6801,1,EpsilonGreedy
6802,0,EpsilonGreedy
6803,0,EpsilonGreedy
6804,0,EpsilonGreedy
6805,0,EpsilonGreedy
6806,0,EpsilonGreedy
6807,0,EpsilonGreedy
6808,1,EpsilonGreedy
6809,0,EpsilonGreedy
6810,0,EpsilonGreedy
6811,0,EpsilonGreedy
6812,1,EpsilonGreedy
6813,0,EpsilonGreedy
6814,0,EpsilonGreedy
6815,0,EpsilonGreedy
6816,0,EpsilonGreedy
6817,1,EpsilonGreedy
6818,0,EpsilonGreedy
6819,0,EpsilonGreedy
6820,1,EpsilonGreedy
6821,0,EpsilonGreedy
6822,0,EpsilonGreedy
6823,0,EpsilonGreedy
6824,0,EpsilonGreedy
6825,0,EpsilonGreedy
6826,1,EpsilonGreedy
6827,0,EpsilonGreedy
6828,1,EpsilonGreedy
6829,1,EpsilonGreedy
6830,1,EpsilonGreedy
6831,0,EpsilonGreedy
6832,1,EpsilonGreedy
6833,1,EpsilonGreedy
6834,1,EpsilonGreedy
6835,0,EpsilonGreedy
6836,0,EpsilonGreedy
6837,1,EpsilonGreedy
6838,1,EpsilonGreedy
6839,0,EpsilonGreedy
6840,0,EpsilonGreedy
6841,0,EpsilonGreedy
6842,1,EpsilonGreedy
6843,0,EpsilonGreedy
6844,0,EpsilonGreedy
6845,1,EpsilonGreedy
6846,1,EpsilonGreedy
6847,0,EpsilonGreedy
6848,0,EpsilonGreedy
6849,0,EpsilonGreedy
6850,0,EpsilonGreedy
6851,0,EpsilonGreedy
6852,0,EpsilonGreedy
6853,0,EpsilonGreedy
6854,0,EpsilonGreedy
6855,0,EpsilonGreedy
6856,0,EpsilonGreedy
6857,1,EpsilonGreedy
6858,0,EpsilonGreedy
6859,0,EpsilonGreedy
6860,0,EpsilonGreedy
6861,1,EpsilonGreedy
6862,0,EpsilonGreedy
6863,0,EpsilonGreedy
6864,1,EpsilonGreedy
6865,0,EpsilonGreedy
6866,0,EpsilonGreedy
6867,0,EpsilonGreedy
6868,1,EpsilonGreedy
6869,0,EpsilonGreedy
6870,1,EpsilonGreedy
6871,0,EpsilonGreedy
6872,0,EpsilonGreedy
6873,0,EpsilonGreedy
6874,0,EpsilonGreedy
6875,1,EpsilonGreedy
6876,0,EpsilonGreedy
6877,1,EpsilonGreedy
6878,0,EpsilonGreedy
6879,0,EpsilonGreedy
6880,0,EpsilonGreedy
6881,0,EpsilonGreedy
6882,1,EpsilonGreedy
6883,0,EpsilonGreedy
6884,0,EpsilonGreedy
6885,0,EpsilonGreedy
6886,0,EpsilonGreedy
6887,0,EpsilonGreedy
6888,0,EpsilonGreedy
6889,1,EpsilonGreedy
6890,1,EpsilonGreedy
6891,0,EpsilonGreedy
6892,0,EpsilonGreedy
6893,1,EpsilonGreedy
6894,1,EpsilonGreedy
6895,0,EpsilonGreedy
6896,1,EpsilonGreedy
6897,1,EpsilonGreedy
6898,1,EpsilonGreedy
6899,1,EpsilonGreedy
6900,0,EpsilonGreedy
6901,1,EpsilonGreedy
6902,0,EpsilonGreedy
6903,0,EpsilonGreedy
6904,1,EpsilonGreedy
6905,1,EpsilonGreedy
6906,1,EpsilonGreedy
6907,1,EpsilonGreedy
6908,1,EpsilonGreedy
6909,0,EpsilonGreedy
6910,0,EpsilonGreedy
6911,0,EpsilonGreedy
6912,0,EpsilonGreedy
6913,0,EpsilonGreedy
6914,0,EpsilonGreedy
6915,1,EpsilonGreedy
6916,0,EpsilonGreedy
6917,0,EpsilonGreedy
6918,1,EpsilonGreedy
6919,1,EpsilonGreedy
6920,1,EpsilonGreedy
6921,0,EpsilonGreedy
6922,0,EpsilonGreedy
6923,0,EpsilonGreedy
6924,0,EpsilonGreedy
6925,1,EpsilonGreedy
6926,0,EpsilonGreedy
6927,0,EpsilonGreedy
6928,0,EpsilonGreedy
6929,0,EpsilonGreedy
6930,1,EpsilonGreedy
6931,0,EpsilonGreedy
6932,0,EpsilonGreedy
6933,0,EpsilonGreedy
6934,0,EpsilonGreedy
6935,0,EpsilonGreedy
6936,1,EpsilonGreedy
6937,0,EpsilonGreedy
6938,0,EpsilonGreedy
6939,1,EpsilonGreedy
6940,0,EpsilonGreedy
6941,1,EpsilonGreedy
6942,0,EpsilonGreedy
6943,0,EpsilonGreedy
6944,1,EpsilonGreedy
6945,1,EpsilonGreedy
6946,0,EpsilonGreedy
6947,0,EpsilonGreedy
6948,0,EpsilonGreedy
6949,0,EpsilonGreedy
6950,0,EpsilonGreedy
6951,0,EpsilonGreedy
6952,1,EpsilonGreedy
6953,1,EpsilonGreedy
6954,0,EpsilonGreedy
6955,0,EpsilonGreedy
6956,0,EpsilonGreedy
6957,0,EpsilonGreedy
6958,0,EpsilonGreedy
6959,0,EpsilonGreedy
6960,1,EpsilonGreedy
6961,0,EpsilonGreedy
6962,0,EpsilonGreedy
6963,0,EpsilonGreedy
6964,1,EpsilonGreedy
6965,0,EpsilonGreedy
6966,0,EpsilonGreedy
6967,0,EpsilonGreedy
6968,0,EpsilonGreedy
6969,0,EpsilonGreedy
6970,0,EpsilonGreedy
6971,1,EpsilonGreedy
6972,0,EpsilonGreedy
6973,0,EpsilonGreedy
6974,0,EpsilonGreedy
6975,0,EpsilonGreedy
6976,1,EpsilonGreedy
6977,0,EpsilonGreedy
6978,1,EpsilonGreedy
6979,1,EpsilonGreedy
6980,1,EpsilonGreedy
6981,0,EpsilonGreedy
6982,0,EpsilonGreedy
6983,1,EpsilonGreedy
6984,1,EpsilonGreedy
6985,1,EpsilonGreedy
6986,1,EpsilonGreedy
6987,0,EpsilonGreedy
6988,1,EpsilonGreedy
6989,0,EpsilonGreedy
6990,0,EpsilonGreedy
6991,0,EpsilonGreedy
6992,0,EpsilonGreedy
6993,1,EpsilonGreedy
6994,0,EpsilonGreedy
6995,0,EpsilonGreedy
6996,0,EpsilonGreedy
6997,0,EpsilonGreedy
6998,1,EpsilonGreedy
6999,0,EpsilonGreedy
7000,1,EpsilonGreedy
7001,0,EpsilonGreedy
7002,0,EpsilonGreedy
7003,1,EpsilonGreedy
7004,0,EpsilonGreedy
7005,0,EpsilonGreedy
7006,1,EpsilonGreedy
7007,0,EpsilonGreedy
7008,0,EpsilonGreedy
7009,1,EpsilonGreedy
7010,0,EpsilonGreedy
7011,1,EpsilonGreedy
7012,0,EpsilonGreedy
7013,0,EpsilonGreedy
7014,1,EpsilonGreedy
7015,0,EpsilonGreedy
7016,0,EpsilonGreedy
7017,1,EpsilonGreedy
7018,1,EpsilonGreedy
7019,0,EpsilonGreedy
7020,1,EpsilonGreedy
7021,0,EpsilonGreedy
7022,0,EpsilonGreedy
7023,1,EpsilonGreedy
7024,0,EpsilonGreedy
7025,0,EpsilonGreedy
7026,0,EpsilonGreedy
7027,0,EpsilonGreedy
7028,0,EpsilonGreedy
7029,1,EpsilonGreedy
7030,0,EpsilonGreedy
7031,0,EpsilonGreedy
7032,0,EpsilonGreedy
7033,0,EpsilonGreedy
7034,1,EpsilonGreedy
7035,0,EpsilonGreedy
7036,0,EpsilonGreedy
7037,0,EpsilonGreedy
7038,0,EpsilonGreedy
7039,1,EpsilonGreedy
7040,1,EpsilonGreedy
7041,0,EpsilonGreedy
7042,1,EpsilonGreedy
7043,0,EpsilonGreedy
7044,0,EpsilonGreedy
7045,0,EpsilonGreedy
7046,0,EpsilonGreedy
7047,0,EpsilonGreedy
7048,0,EpsilonGreedy
7049,0,EpsilonGreedy
7050,0,EpsilonGreedy
7051,1,EpsilonGreedy
7052,1,EpsilonGreedy
7053,0,EpsilonGreedy
7054,1,EpsilonGreedy
7055,0,EpsilonGreedy
7056,1,EpsilonGreedy
7057,0,EpsilonGreedy
7058,0,EpsilonGreedy
7059,0,EpsilonGreedy
7060,0,EpsilonGreedy
7061,1,EpsilonGreedy
7062,1,EpsilonGreedy
7063,0,EpsilonGreedy
7064,1,EpsilonGreedy
7065,0,EpsilonGreedy
7066,0,EpsilonGreedy
7067,1,EpsilonGreedy
7068,0,EpsilonGreedy
7069,0,EpsilonGreedy
7070,0,EpsilonGreedy
7071,0,EpsilonGreedy
7072,1,EpsilonGreedy
7073,1,EpsilonGreedy
7074,0,EpsilonGreedy
7075,1,EpsilonGreedy
7076,0,EpsilonGreedy
7077,1,EpsilonGreedy
7078,0,EpsilonGreedy
7079,0,EpsilonGreedy
7080,0,EpsilonGreedy
7081,1,EpsilonGreedy
7082,0,EpsilonGreedy
7083,0,EpsilonGreedy
7084,1,EpsilonGreedy
7085,0,EpsilonGreedy
7086,1,EpsilonGreedy
7087,0,EpsilonGreedy
7088,1,EpsilonGreedy
7089,0,EpsilonGreedy
7090,1,EpsilonGreedy
7091,1,EpsilonGreedy
7092,0,EpsilonGreedy
7093,0,EpsilonGreedy
7094,0,EpsilonGreedy
7095,0,EpsilonGreedy
7096,0,EpsilonGreedy
7097,0,EpsilonGreedy
7098,1,EpsilonGreedy
7099,1,EpsilonGreedy
7100,0,EpsilonGreedy
7101,0,EpsilonGreedy
7102,0,EpsilonGreedy
7103,0,EpsilonGreedy
7104,1,EpsilonGreedy
7105,0,EpsilonGreedy
7106,0,EpsilonGreedy
7107,0,EpsilonGreedy
7108,0,EpsilonGreedy
7109,1,EpsilonGreedy
7110,0,EpsilonGreedy
7111,0,EpsilonGreedy
7112,0,EpsilonGreedy
7113,1,EpsilonGreedy
7114,0,EpsilonGreedy
7115,1,EpsilonGreedy
7116,0,EpsilonGreedy
7117,1,EpsilonGreedy
7118,0,EpsilonGreedy
7119,0,EpsilonGreedy
7120,0,EpsilonGreedy
7121,0,EpsilonGreedy
7122,0,EpsilonGreedy
7123,1,EpsilonGreedy
7124,1,EpsilonGreedy
7125,0,EpsilonGreedy
7126,0,EpsilonGreedy
7127,0,EpsilonGreedy
7128,0,EpsilonGreedy
7129,0,EpsilonGreedy
7130,1,EpsilonGreedy
7131,1,EpsilonGreedy
7132,0,EpsilonGreedy
7133,0,EpsilonGreedy
7134,0,EpsilonGreedy
7135,0,EpsilonGreedy
7136,1,EpsilonGreedy
7137,0,EpsilonGreedy
7138,0,EpsilonGreedy
7139,0,EpsilonGreedy
7140,0,EpsilonGreedy
7141,0,EpsilonGreedy
7142,0,EpsilonGreedy
7143,0,EpsilonGreedy
7144,1,EpsilonGreedy
7145,1,EpsilonGreedy
7146,0,EpsilonGreedy
7147,1,EpsilonGreedy
7148,1,EpsilonGreedy
7149,0,EpsilonGreedy
7150,1,EpsilonGreedy
7151,0,EpsilonGreedy
7152,1,EpsilonGreedy
7153,0,EpsilonGreedy
7154,1,EpsilonGreedy
7155,1,EpsilonGreedy
7156,1,EpsilonGreedy
7157,0,EpsilonGreedy
7158,0,EpsilonGreedy
7159,0,EpsilonGreedy
7160,1,EpsilonGreedy
7161,1,EpsilonGreedy
7162,1,EpsilonGreedy
7163,0,EpsilonGreedy
7164,0,EpsilonGreedy
7165,0,EpsilonGreedy
7166,0,EpsilonGreedy
7167,0,EpsilonGreedy
7168,0,EpsilonGreedy
7169,1,EpsilonGreedy
7170,1,EpsilonGreedy
7171,0,EpsilonGreedy
7172,0,EpsilonGreedy
7173,0,EpsilonGreedy
7174,0,EpsilonGreedy
7175,1,EpsilonGreedy
7176,0,EpsilonGreedy
7177,0,EpsilonGreedy
7178,0,EpsilonGreedy
7179,1,EpsilonGreedy
7180,1,EpsilonGreedy
7181,0,EpsilonGreedy
7182,0,EpsilonGreedy
7183,0,EpsilonGreedy
7184,0,EpsilonGreedy
7185,0,EpsilonGreedy
7186,0,EpsilonGreedy
7187,0,EpsilonGreedy
7188,1,EpsilonGreedy
7189,0,EpsilonGreedy
7190,0,EpsilonGreedy
7191,0,EpsilonGreedy
7192,0,EpsilonGreedy
7193,1,EpsilonGreedy
7194,0,EpsilonGreedy
7195,1,EpsilonGreedy
7196,1,EpsilonGreedy
7197,1,EpsilonGreedy
7198,0,EpsilonGreedy
7199,0,EpsilonGreedy
7200,1,EpsilonGreedy
7201,0,EpsilonGreedy
7202,0,EpsilonGreedy
7203,0,EpsilonGreedy
7204,0,EpsilonGreedy
7205,0,EpsilonGreedy
7206,1,EpsilonGreedy
7207,1,EpsilonGreedy
7208,1,EpsilonGreedy
7209,0,EpsilonGreedy
7210,0,EpsilonGreedy
7211,1,EpsilonGreedy
7212,1,EpsilonGreedy
7213,0,EpsilonGreedy
7214,0,EpsilonGreedy
7215,0,EpsilonGreedy
7216,0,EpsilonGreedy
7217,0,EpsilonGreedy
7218,1,EpsilonGreedy
7219,0,EpsilonGreedy
7220,0,EpsilonGreedy
7221,0,EpsilonGreedy
7222,0,EpsilonGreedy
7223,1,EpsilonGreedy
7224,0,EpsilonGreedy
7225,0,EpsilonGreedy
7226,1,EpsilonGreedy
7227,0,EpsilonGreedy
7228,1,EpsilonGreedy
7229,0,EpsilonGreedy
7230,1,EpsilonGreedy
7231,0,EpsilonGreedy
7232,0,EpsilonGreedy
7233,0,EpsilonGreedy
7234,1,EpsilonGreedy
7235,0,EpsilonGreedy
7236,1,EpsilonGreedy
7237,1,EpsilonGreedy
7238,1,EpsilonGreedy
7239,1,EpsilonGreedy
7240,1,EpsilonGreedy
7241,0,EpsilonGreedy
7242,1,EpsilonGreedy
7243,1,EpsilonGreedy
7244,1,EpsilonGreedy
7245,1,EpsilonGreedy
7246,1,EpsilonGreedy
7247,1,EpsilonGreedy
7248,0,EpsilonGreedy
7249,0,EpsilonGreedy
7250,0,EpsilonGreedy
7251,0,EpsilonGreedy
7252,0,EpsilonGreedy
7253,0,EpsilonGreedy
7254,1,EpsilonGreedy
7255,1,EpsilonGreedy
7256,0,EpsilonGreedy
7257,0,EpsilonGreedy
7258,0,EpsilonGreedy
7259,0,EpsilonGreedy
7260,0,EpsilonGreedy
7261,0,EpsilonGreedy
7262,0,EpsilonGreedy
7263,0,EpsilonGreedy
7264,0,EpsilonGreedy
7265,1,EpsilonGreedy
7266,0,EpsilonGreedy
7267,0,EpsilonGreedy
7268,0,EpsilonGreedy
7269,0,EpsilonGreedy
7270,1,EpsilonGreedy
7271,1,EpsilonGreedy
7272,0,EpsilonGreedy
7273,1,EpsilonGreedy
7274,1,EpsilonGreedy
7275,1,EpsilonGreedy
7276,0,EpsilonGreedy
7277,0,EpsilonGreedy
7278,0,EpsilonGreedy
7279,0,EpsilonGreedy
7280,0,EpsilonGreedy
7281,0,EpsilonGreedy
7282,1,EpsilonGreedy
7283,1,EpsilonGreedy
7284,0,EpsilonGreedy
7285,0,EpsilonGreedy
7286,0,EpsilonGreedy
7287,0,EpsilonGreedy
7288,0,EpsilonGreedy
7289,0,EpsilonGreedy
7290,0,EpsilonGreedy
7291,1,EpsilonGreedy
7292,0,EpsilonGreedy
7293,0,EpsilonGreedy
7294,0,EpsilonGreedy
7295,1,EpsilonGreedy
7296,1,EpsilonGreedy
7297,0,EpsilonGreedy
7298,1,EpsilonGreedy
7299,0,EpsilonGreedy
7300,1,EpsilonGreedy
7301,0,EpsilonGreedy
7302,0,EpsilonGreedy
7303,0,EpsilonGreedy
7304,0,EpsilonGreedy
7305,0,EpsilonGreedy
7306,0,EpsilonGreedy
7307,1,EpsilonGreedy
7308,0,EpsilonGreedy
7309,0,EpsilonGreedy
7310,0,EpsilonGreedy
7311,0,EpsilonGreedy
7312,0,EpsilonGreedy
7313,1,EpsilonGreedy
7314,1,EpsilonGreedy
7315,0,EpsilonGreedy
7316,0,EpsilonGreedy
7317,0,EpsilonGreedy
7318,1,EpsilonGreedy
7319,1,EpsilonGreedy
7320,0,EpsilonGreedy
7321,1,EpsilonGreedy
7322,0,EpsilonGreedy
7323,0,EpsilonGreedy
7324,0,EpsilonGreedy
7325,0,EpsilonGreedy
7326,1,EpsilonGreedy
7327,0,EpsilonGreedy
7328,0,EpsilonGreedy
7329,0,EpsilonGreedy
7330,0,EpsilonGreedy
7331,1,EpsilonGreedy
7332,0,EpsilonGreedy
7333,1,EpsilonGreedy
7334,0,EpsilonGreedy
7335,0,EpsilonGreedy
7336,0,EpsilonGreedy
